pref_code,lg_code,metropolitan_area,city_area,pref_capital,city_type,pref_name,lg_name,total_pop,pop_2010,pop_increase_2010-2015,pop_increase_rate_2010-2015,area,pop_density,age_avg,age_mid,pop_sum,pop_u15,pop_15-64,pop_o65,pop_u15_ratio,pop_15-64_ratio,pop_o65_ratio,pop_sum_m,pop_u15_m,pop_15-64_m,pop_o65_m,pop_u15_ratio_m,pop_15-64_ratio_m,pop_o65_ratio_m,pop_sum_f,pop_u15_f,pop_15-64_f,pop_o65_f,pop_u15_ratio_f,pop_15-64_ratio_f,pop_o65_ratio_f,gender_ratio,japanese,foreigner,household_sum,household_general,household_facility,household_sum_2010,household_nuclear,household_spouses_only,household_parents_children,household_father_children,household_mother_children,household_single,household_single_o65,household_spouses_senior,household_three-generations
13,13114,,,,0,ìåãûìs,íÜñÏãÊ,328215,314750,13465,4.3,16,21053,44.6,42.4,328215,26531,223586,67709,8.3,70.3,21.3,165382,13562,117327,28705,8.5,73.5,18,162833,12969,106259,39004,8.2,67.2,24.6,101.6,303659,10305,196132,196056,76,184267,66468,26496,29573,1488,8911,121396,21915,11063,2047
13,13115,,,,0,ìåãûìs,êôï¿ãÊ,563997,549569,14428,2.6,34,16559,44.9,43.4,563997,54535,370649,124460,9.9,67.4,22.6,271737,27817,182397,53219,10.6,69.2,20.2,292260,26718,188252,71241,9.3,65.8,24.9,93,537827,9847,312001,311814,187,302805,125219,47588,59843,2325,15463,175475,40797,20955,3453
13,13116,,,,0,ìåãûìs,ñLìáãÊ,291167,284678,6489,2.3,13,22380,43.7,41.3,291167,23828,205853,57418,8.3,71.7,20,146827,12001,108292,24471,8.3,74.8,16.9,144340,11827,97561,32947,8.3,68.5,23.1,101.7,268302,22279,176376,176061,315,166214,58499,22850,25907,1410,8332,111692,19403,9135,1636
13,13117,,,,0,ìåãûìs,ñkãÊ,341076,335544,5532,1.6,21,16549,46.3,45,341076,33535,216612,86840,10,64.3,25.8,169829,17147,112859,37273,10.3,67.5,22.3,171247,16388,103753,49567,9.7,61.1,29.2,99.2,323835,15152,178379,178177,202,172568,79490,29597,35521,2054,12318,90061,25885,14199,3177
13,13118,,,,0,ìåãûìs,çrêÏãÊ,212264,203296,8968,4.4,10,20892,45,43.9,212264,23588,137510,48930,11.2,65.5,23.3,105113,12017,70525,21572,11.5,67.7,20.7,107151,11571,66985,27358,10.9,63.2,25.8,98.1,194017,14576,103101,102411,690,96161,48721,16775,23309,1293,7344,45529,12576,7382,2413
13,13119,,,,0,ìåãûìs,î¬ã¥ãÊ,561916,535824,26092,4.9,32,17440,45,44.1,561916,59238,361101,128058,10.8,65.8,23.4,276592,30439,183737,55085,11.3,68.2,20.5,285324,28799,177364,72973,10.3,63.5,26.1,96.9,544630,15295,291408,291149,259,272683,128771,45606,60910,3274,18981,149236,36516,21790,4416
13,13120,,,,0,ìåãûìs,ó˚înãÊ,721722,716124,5598,0.8,48,15011,44.3,43.7,721722,86105,472513,158290,12,65.9,22.1,351609,44327,236938,67772,12.7,67.9,19.4,370113,41778,235575,90518,11.4,64,24.6,95,708899,12696,337987,337678,309,336163,181366,64624,89529,3899,23314,139563,34912,31153,6213
13,13121,,,,0,ìåãûìs,ë´óßãÊ,670122,683426,-13304,-1.9,53,12585,45.6,45.4,670122,79365,416200,165151,12,63,25,334922,40458,216103,72573,12.3,65.7,22,335200,38907,200097,92578,11.7,60.3,27.9,99.9,635615,21563,310662,310434,228,314618,162542,53373,78466,4821,25882,128406,39952,27875,8043
13,13122,,,,0,ìåãûìs,äãè¸ãÊ,442913,442586,327,0.1,35,12727,45.7,45.5,442913,52325,281456,109059,11.8,63.6,24.6,221621,26954,146907,47718,12.2,66.3,21.5,221292,25371,134549,61341,11.5,60.8,27.7,100.1,429760,13139,201380,201186,194,197276,109603,36037,53310,3327,16929,79174,26601,17758,5571
13,13123,,,,0,ìåãûìs,ç]åÀêÏãÊ,681298,678967,2331,0.3,50,13653,43,42.8,681298,90730,444656,139193,13.4,65.9,20.6,343464,46083,231443,61828,13.6,68.2,18.2,337834,44647,213213,77365,13.3,63.6,23.1,101.7,649283,23997,309072,308862,210,304041,165687,50626,86634,4594,23833,125438,31338,23601,8163
13,13201,ä÷ìå,,,2,ìåãûìs,î™â§éqés,577513,580053,-2540,-0.4,186,3099,45.2,45.4,577513,66908,355230,140909,11.9,63.1,25,291238,34314,185261,63333,12.1,65.5,22.4,286275,32594,169969,77576,11.6,60.7,27.7,101.7,557072,8369,253356,252985,371,249893,138944,47691,70202,3321,17730,97692,23943,28194,7914
13,13202,ä÷ìå,,,2,ìåãûìs,óßêÏés,176295,179668,-3373,-1.9,24,7237,45.7,45.5,176295,18749,101975,40378,11.6,63.3,25.1,86978,9527,52235,17580,12,65.8,22.2,89317,9222,49740,22798,11.3,60.8,27.9,97.4,158804,2393,83285,83188,97,80916,39771,13899,19780,919,5173,36519,9475,7539,1768
13,13203,ä÷ìå,,,2,ìåãûìs,ïêë†ñÏés,144730,138734,5996,4.3,11,13181,44.2,43.2,144730,16237,95181,30819,11.4,66.9,21.7,69475,8352,46638,12977,12.3,68.6,19.1,75255,7885,48543,17842,10.6,65.4,24,92.3,140732,2136,74022,73960,62,71228,34491,12589,17295,579,4028,36642,8097,5964,865
13,13204,ä÷ìå,,,2,ìåãûìs,éOëÈés,186936,186083,853,0.5,16,11385,43.8,43,186936,22255,122788,38962,12.1,66.7,21.2,90641,11428,61317,16560,12.8,68.7,18.5,96295,10827,61471,22402,11.4,64.9,23.7,94.1,179486,2741,90226,90093,133,90190,44959,15283,23356,863,5457,41490,8895,7359,1337
13,13205,ä÷ìå,,,2,ìåãûìs,ê¬î~és,137381,139339,-1958,-1.4,103,1330,47.6,48.6,137381,15906,82801,38660,11.6,60.3,28.1,68677,8170,43421,17078,11.9,63.2,24.9,68704,7736,39380,21582,11.3,57.3,31.4,100,135945,1416,54371,54196,175,52544,33870,11678,16771,915,4506,16166,5561,6894,2370
13,13206,ä÷ìå,,,2,ìåãûìs,ï{íÜés,260274,255506,4768,1.9,29,8844,43.3,43.1,260274,34287,169863,53564,13.3,65.9,20.8,132172,17591,89760,23591,13.4,68.5,18,128102,16696,80103,29973,13.2,63.2,23.6,103.2,252444,4389,119569,119435,134,115166,63601,20471,33745,1393,7992,50657,11362,10195,2346
13,13207,ä÷ìå,,,2,ìåãûìs,è∫ìáés,111539,112297,-758,-0.7,17,6433,45.5,45.6,111539,14011,69486,27445,12.6,62.6,24.7,55394,7071,35848,12116,12.8,65.1,22,56145,6940,33638,15329,12.4,60.2,27.4,98.7,109136,1967,48258,48208,50,47236,28588,9523,14224,797,4044,16672,5682,5090,1387
13,13208,ä÷ìå,,,2,ìåãûìs,í≤ïzés,229061,223593,5468,2.4,22,10615,43.7,43.2,229061,27647,151021,48182,12.2,66.6,21.2,111921,14045,76385,20512,12.7,68.9,18.5,117140,13602,74636,27670,11.7,64.4,23.9,95.5,222372,2960,110581,110450,131,107919,56020,19679,28346,1139,6856,49815,11133,9261,1809
13,13209,ä÷ìå,,,2,ìåãûìs,í¨ìcés,432348,427016,5332,1.2,72,6022,45.6,45.8,432348,55649,262725,109460,13,61.4,25.6,212312,28699,132929,47802,13.7,63.5,22.8,220036,26950,129796,61658,12.3,59.4,28.2,96.5,421852,4727,186711,186454,257,180172,112484,38753,57546,2331,13854,65506,20481,23419,4330
13,13210,ä÷ìå,,,2,ìåãûìs,è¨ã‡à‰és,121396,118852,2544,2.1,11,10743,43.4,42.8,121396,13787,81168,24246,11.6,68.1,20.3,60168,7075,41676,10339,12,70.5,17.5,61228,6712,39492,13907,11.2,65.7,23.1,98.3,116352,1796,59796,59692,104,57695,29263,10177,15236,592,3258,28111,5590,4920,798
13,13211,ä÷ìå,,,2,ìåãûìs,è¨ïΩés,190005,187035,2970,1.6,21,9264,43.9,43.7,190005,24118,122046,42139,12.8,64.8,22.4,93777,12442,62090,18194,13.4,67,19.6,96228,11676,59956,23945,12.2,62.7,25.1,97.5,185070,3971,82888,82768,120,81784,47896,15757,25182,968,5989,31095,8486,8517,1680
13,13212,ä÷ìå,,,2,ìåãûìs,ì˙ñÏés,186283,180052,6231,3.5,28,6762,44.3,44,186283,23438,116235,43709,12.8,63.4,23.8,93349,11919,60838,19249,13,66.1,20.9,92934,11519,55397,24460,12.6,60.6,26.8,100.4,180877,2188,84928,84823,105,80138,46582,16184,23964,1003,5431,34270,8823,9163,1776
13,13213,ä÷ìå,,,2,ìåãûìs,ìåë∫éRés,149956,153557,-3601,-2.3,17,8749,46.1,46.3,149956,18482,91302,38211,12.5,61.7,25.8,73314,9518,46148,16498,13.2,63.9,22.9,76642,8964,45154,21713,11.8,59.5,28.6,95.7,146302,1959,64604,64521,83,63985,38630,12991,19313,962,5364,22478,7760,7450,1637
13,13214,ä÷ìå,,,2,ìåãûìs,çëï™éõés,122742,120650,2092,1.7,11,10711,43.9,43.5,122742,14184,80666,25545,11.8,67,21.2,60274,7295,40988,10872,12.3,69.3,18.4,62468,6889,39678,14673,11.2,64.8,24,96.5,118100,1624,59130,59089,41,57775,30180,10525,15635,576,3444,26469,5219,5290,871
13,13215,ä÷ìå,,,2,ìåãûìs,çëóßés,73655,75510,-1855,-2.5,8,9037,44.7,45.1,73655,8525,48729,16238,11.6,66.3,22.1,35970,4450,24529,6926,12.4,68.3,19.3,37685,4075,24200,9312,10.8,64.4,24.8,95.4,72375,1241,34062,34019,43,35767,18643,6338,9472,405,2428,13906,3696,3225,633
13,13218,ä÷ìå,,,2,ìåãûìs,ïüê∂és,58395,59796,-1401,-2.3,10,5748,47.7,48.5,58395,5016,31693,13577,10,63,27,29238,2541,16576,5882,10.2,66.3,23.5,29157,2475,15117,7695,9.8,59.8,30.4,100.3,55060,2455,27260,27220,40,27045,12565,4602,5751,313,1899,11247,3071,2553,688
13,13219,ä÷ìå,,,2,ìåãûìs,çùç]és,80249,78751,1498,1.9,6,12559,45.2,44.7,80249,8886,50879,18984,11.3,64.6,24.1,39206,4557,25657,8095,11.9,67,21.1,41043,4329,25222,10889,10.7,62.4,26.9,95.5,77885,884,39458,39434,24,39168,19828,7142,9822,434,2430,17943,4652,3779,614
13,13220,ä÷ìå,,,2,ìåãûìs,ìåëÂòaés,85157,83068,2089,2.5,13,6346,45.3,45.6,85157,11438,51694,21443,13.5,61.1,25.4,41820,5795,26242,9507,13.9,63.2,22.9,43337,5643,25452,11936,13.1,59.1,27.7,96.5,83563,965,35555,35524,31,33648,22935,7794,11611,541,2989,10556,4157,4565,998
13,13221,ä÷ìå,,,2,ìåãûìs,ê¥ê£és,74864,74104,760,1,10,7318,46.8,47,74864,9288,44083,20624,12.6,59.6,27.9,35968,4788,21828,8788,13.5,61.7,24.8,38896,4500,22255,11836,11.7,57.7,30.7,92.5,73128,969,32369,32290,79,30954,18996,6403,9397,476,2720,11627,4377,3918,797
13,13222,ä÷ìå,,,2,ìåãûìs,ìåãvóØïƒés,116632,116546,86,0.1,13,9055,46.4,46.8,116632,14400,70159,31095,12.5,60.7,26.9,56738,7401,35386,13536,13.1,62.8,24,59894,6999,34773,17559,11.8,58.6,29.6,94.7,113813,1558,49902,49859,43,49177,30693,10437,15432,761,4063,16281,6551,6344,1319
13,13223,ä÷ìå,,,2,ìåãûìs,ïêë†ë∫éRés,71229,70053,1176,1.7,15,4649,44.6,44.7,71229,10361,42790,17567,14.7,60.5,24.8,35556,5262,22146,7825,14.9,62.9,22.2,35673,5099,20644,9742,14.4,58.2,27.5,99.7,69597,1054,28300,28277,23,26790,18155,5743,9327,535,2550,7913,2970,3495,1177
13,13224,ä÷ìå,,,2,ìåãûìs,ëΩñÄés,146631,147648,-1017,-0.7,21,6979,46.2,46.4,146631,17296,90167,38786,11.8,61.7,26.5,71762,8816,45364,17388,12.3,63.4,24.3,74869,8480,44803,21398,11.4,60,28.7,95.9,144809,1768,65461,65406,55,64078,39772,14624,19249,884,5015,23104,7378,8667,1058
13,13225,ä÷ìå,,,2,ìåãûìs,àÓèÈés,87636,84835,2801,3.3,18,4877,43.1,43.5,87636,12980,55815,18113,14.9,64.2,20.8,44041,6639,28747,8175,15.2,66,18.8,43595,6341,27068,9938,14.6,62.4,22.9,101,85646,957,36533,36510,23,34842,22848,7269,12794,484,2301,11964,3302,3733,815
13,13227,ä÷ìå,,,2,ìåãûìs,âHë∫és,55833,57032,-1199,-2.1,10,5640,44.9,45.2,55833,7264,35020,13399,13,62.9,24.1,28451,3677,18628,6059,13,65.7,21.4,27382,3587,16392,7340,13.1,60,26.9,103.9,54580,1107,23451,23435,16,23449,14263,4555,7416,391,1901,7683,2265,2648,756
13,13228,ä÷ìå,,,2,ìåãûìs,Ç†Ç´ÇÈñÏés,80954,80868,86,0.1,73,1102,46.6,47.1,80954,10744,47172,22565,13.3,58.6,28,40218,5549,24121,10334,13.9,60.3,25.8,40736,5195,23051,12231,12.8,56.9,30.2,98.7,79906,572,30817,30758,59,29385,20470,6902,10534,564,2470,7551,3043,4412,1634
13,13229,ä÷ìå,,,2,ìåãûìs,êºìåãûés,200012,196511,3501,1.8,16,12699,44.9,44.8,200012,24180,127840,45992,12.2,64.6,23.2,97830,12357,64680,19527,12.8,67,20.2,102182,11823,63160,26465,11.7,62.3,26.1,95.7,194043,3007,89734,89605,129,87457,50660,16987,26005,1077,6591,34280,9690,8961,1910
13,13303,ä÷ìå,,,3,ìåãûìs,êêï‰í¨,33445,33497,-52,-0.2,17,1985,46.1,46.7,33445,4105,20434,8702,12.3,61.5,26.2,16951,2105,10739,3981,12.5,63.8,23.7,16494,2000,9695,4721,12.2,59.1,28.8,102.8,32558,565,13192,13179,13,12369,8254,2716,4094,238,1206,3768,1226,1621,712
13,13305,ä÷ìå,,,3,ìåãûìs,ì˙ÇÃèoí¨,17446,16650,796,4.8,28,622,50,52.5,17446,2200,8712,6167,12.9,51,36.1,8485,1135,4505,2644,13.7,54.4,31.9,8961,1065,4207,3523,12.1,47.8,40.1,94.7,17080,75,5800,5765,35,5461,4014,1489,1980,111,434,1104,494,1071,384
13,13307,,,,3,ìåãûìs,ûwå¥ë∫,2209,2558,-349,-13.6,105,21,58.8,63.6,2209,153,1016,1040,6.9,46,47.1,1081,76,570,435,7,52.7,40.2,1128,77,446,605,6.8,39.5,53.6,95.8,2197,12,839,836,3,915,457,194,161,17,85,240,155,143,73
13,13308,,,,3,ìåãûìs,âúëΩñÄí¨,5234,6045,-811,-13.4,226,23,58.9,64.1,5234,335,2375,2522,6.4,45.4,48.2,2579,179,1319,1081,6.9,51.1,41.9,2655,156,1056,1441,5.9,39.8,54.3,97.1,5209,25,2045,2036,9,2217,1167,512,430,31,194,614,407,384,136
13,13361,,,,3,ìåãûìs,ëÂìáí¨,7884,8461,-577,-6.8,91,87,51.1,54.7,7884,873,4220,2791,11.1,53.5,35.4,4031,458,2372,1201,11.4,58.8,29.8,3853,415,1848,1590,10.8,48,41.3,104.6,7799,85,3947,3931,16,4098,1892,998,615,50,229,1877,884,611,44
13,13362,,,,3,ìåãûìs,óòìáë∫,337,341,-4,-1.2,4,82,45.7,45.3,337,54,205,78,16,60.8,23.1,191,29,123,39,15.2,64.4,20.4,146,25,82,39,17.1,56.2,26.7,130.8,336,1,194,193,1,204,86,46,32,3,5,106,27,21,-
13,13363,,,,3,ìåãûìs,êVìáë∫,2749,2883,-134,-4.6,28,100,53,57.7,2749,316,1403,1030,11.5,51,37.5,1344,149,749,446,11.1,55.7,33.2,1405,167,654,584,11.9,46.5,41.6,95.7,2739,10,1261,1257,4,1251,684,343,241,23,77,445,211,223,54
13,13364,,,,3,ìåãûìs,ê_í√ìáë∫,1891,1889,2,0.1,19,102,47.8,52.2,1891,286,1080,525,15.1,57.1,27.8,969,148,581,240,15.3,60,24.8,922,138,499,285,15,54.1,30.9,105.1,1889,2,791,790,1,787,443,188,172,14,69,257,82,98,52
13,13381,,,,3,ìåãûìs,éOëÓë∫,2482,2676,-194,-7.2,55,45,54.1,58.3,2482,215,1319,948,8.7,53.1,38.2,1350,128,790,432,9.5,58.5,32,1132,87,529,516,7.7,46.7,45.6,119.3,2441,41,1483,1482,1,1578,588,317,163,29,79,859,350,190,9
13,13382,,,,3,ìåãûìs,å‰ë†ìáë∫,335,348,-13,-3.7,21,16,40.6,39.2,335,57,219,59,17,65.4,17.6,189,37,122,30,19.6,64.6,15.9,146,20,97,29,13.7,66.4,19.9,129.5,334,1,194,194,-,198,72,31,37,2,2,121,24,10,-
13,13401,,,,3,ìåãûìs,î™è‰í¨,7613,8231,-618,-7.5,72,105,52.1,56.6,7613,898,3915,2765,11.9,51.7,36.5,3785,475,2079,1210,12.6,55.2,32.1,3828,423,1836,1555,11.1,48.1,40.8,98.9,7497,98,3913,3907,6,4090,1923,947,628,50,298,1751,822,544,62
13,13402,,,,3,ìåãûìs,ê¬Éñìáë∫,178,201,-23,-11.4,6,30,43.9,44.3,178,24,130,24,13.5,73,13.5,107,11,80,16,10.3,74.8,15,71,13,50,8,18.3,70.4,11.3,150.7,177,1,125,125,-,122,33,17,11,1,4,92,17,3,-
13,13421,,,,3,ìåãûìs,è¨ä}å¥ë∫,3022,2785,237,8.5,104,29,40.9,41.8,3022,448,2190,383,14.8,72.5,12.7,1893,244,1420,228,12.9,75.1,12.1,1129,204,770,155,18.1,68.2,13.7,167.7,3004,18,1517,1446,71,1344,572,248,259,9,56,838,139,74,15
14,14000,,,,4,ê_ìﬁêÏåß,ê_ìﬁêÏåß,9126214,9048302,77912,0.9,2416,3778,45,45,9126214,1140748,5744383,2158157,12.6,63.5,23.9,4558978,583535,2961819,964254,12.9,65.7,21.4,4567236,557213,2782564,1193903,12.3,61.4,26.3,99.8,8887304,144500,3979278,3965190,14088,3844512,2315349,804367,1181890,52208,276884,1407541,398979,427748,119012
14,14100,ä÷ìå,,1,1,ê_ìﬁêÏåß,â°ïlés,3724844,3688773,36071,1,437,8514,44.9,45,3724844,468535,2368291,865490,12.7,64,23.4,1855985,239953,1214915,386000,13,66,21,1868859,228582,1153376,479490,12.3,62,25.8,99.3,3623330,68325,1645618,1635805,9813,1583889,966951,335616,497644,20440,113251,588068,170739,175158,38361
14,14101,,,,0,ê_ìﬁêÏåß,â°ïlés íﬂå©ãÊ,285356,272178,13178,4.8,33,8587,43.4,43.1,285356,37270,187939,57955,13.2,66.4,20.5,147650,19047,100744,26349,13,68.9,18,137706,18223,87195,31606,13.3,63.6,23.1,107.2,273724,8760,132814,132534,280,124177,70080,23123,36689,1644,8624,55379,14333,9941,3200
14,14102,,,,0,ê_ìﬁêÏåß,â°ïlés ê_ìﬁêÏãÊ,238966,233429,5537,2.4,24,10070,44,43.3,238966,27176,159126,50314,11.5,67.3,21.3,121769,13849,84274,22128,11.5,70.1,18.4,117197,13327,74852,28186,11.5,64.3,24.2,103.9,231972,4562,119397,119250,147,113613,56964,20489,28193,1285,6997,56894,12358,9053,2192
14,14103,,,,0,ê_ìﬁêÏåß,â°ïlés êºãÊ,98532,94867,3665,3.9,7,14016,44,43,98532,10629,67599,19291,10.9,69.3,19.8,49850,5422,35371,8332,11,72,17,48682,5207,32228,10959,10.8,66.6,22.6,102.4,93710,3341,51878,51809,69,49076,23054,9005,10675,490,2884,26406,4941,3366,827
14,14104,,,,0,ê_ìﬁêÏåß,â°ïlés íÜãÊ,148312,146033,2279,1.6,21,6996,46.2,46.6,148312,15460,96165,33794,10.6,66.1,23.2,78087,7928,51054,17034,10.4,67.2,22.4,70225,7532,45111,16760,10.9,65,24.1,111.2,130622,11524,78869,71725,7144,75700,33874,13186,15492,732,4464,33800,9013,5150,1249
14,14105,,,,0,ê_ìﬁêÏåß,â°ïlés ìÏãÊ,194827,196153,-1326,-0.7,13,15401,46.9,47,194827,20337,122846,50159,10.5,63.5,25.9,97006,10355,63270,22456,10.8,65.9,23.4,97821,9982,59576,27703,10.3,61.3,28.5,99.2,185600,6774,95528,95134,394,92352,47691,17159,22195,1269,7068,42576,13020,8952,2095
14,14106,,,,0,ê_ìﬁêÏåß,â°ïlés ï€ìyÉPíJãÊ,205493,206634,-1141,-0.6,22,9370,46.1,46.3,205493,23214,128870,51881,11.4,63.2,25.4,102381,11920,66958,22399,11.8,66.1,22.1,103112,11294,61912,29482,11,60.3,28.7,99.3,198948,3791,92775,92636,139,90076,52050,18301,25844,1274,6631,35894,10591,10026,2437
14,14107,,,,0,ê_ìﬁêÏåß,â°ïlés àÈéqãÊ,166229,163237,2992,1.8,19,8726,46.5,46.7,166229,19873,101708,43671,12,61.5,26.4,81827,10250,51908,19003,12.6,64,23.4,84402,9623,49800,24668,11.4,59.2,29.3,96.9,162038,3232,74552,74473,79,71169,44521,15995,21911,977,5638,26556,9816,8952,1546
14,14108,,,,0,ê_ìﬁêÏåß,â°ïlés ã‡ëÚãÊ,202229,209274,-7045,-3.4,31,6532,46.6,47.4,202229,24029,123263,53953,11.9,61.3,26.8,99167,12256,62040,24394,12.4,62.9,24.7,103062,11773,61223,29559,11.5,59.7,28.8,96.2,198232,2297,86891,86802,89,86773,54682,19607,27446,1194,6435,27757,9514,12129,2206
14,14109,,,,0,ê_ìﬁêÏåß,â°ïlés ç`ñkãÊ,344172,329471,14701,4.5,31,10961,42.7,42,344172,42394,234642,64716,12.4,68.7,18.9,174460,21634,122476,28551,12.5,70.9,16.5,169712,20760,112166,36165,12.3,66.3,21.4,102.8,335944,4773,163519,163393,126,154733,86183,31039,44762,1574,8808,70011,13353,12854,2964
14,14110,,,,0,ê_ìﬁêÏåß,â°ïlés åÀíÀãÊ,275283,274324,959,0.3,36,7692,44.8,45,275283,37555,170473,66128,13.7,62.2,24.1,135271,19135,86034,29472,14.2,63.9,21.9,140012,18420,84439,36656,13.2,60.5,26.3,96.6,270824,2868,113421,113250,171,109824,74359,25170,39516,1469,8204,33311,10925,14094,2918
14,14111,,,,0,ê_ìﬁêÏåß,â°ïlés ç`ìÏãÊ,215736,221411,-5675,-2.6,20,10841,46.7,47.2,215736,25814,131924,57373,12,61.3,26.7,106126,13205,66855,25583,12.5,63.3,24.2,109610,12609,65069,31790,11.5,59.4,29,96.8,212502,2048,91007,90928,79,90108,59416,21409,29435,1333,7239,27117,10551,12845,2277
14,14112,,,,0,ê_ìﬁêÏåß,â°ïlés àÆãÊ,247144,251086,-3942,-1.6,33,7551,47.2,47.7,247144,29898,147068,69546,12.1,59.7,28.2,120168,15323,74033,30478,12.8,61.8,25.4,126976,14575,73035,39068,11.5,57.7,30.8,94.6,244800,1956,102728,102505,223,100980,66414,23616,33076,1534,8188,30621,12728,14696,2958
14,14113,,,,0,ê_ìﬁêÏåß,â°ïlés óŒãÊ,180366,177631,2735,1.5,26,7070,44.2,44.4,180366,24634,113829,41055,13.7,63.4,22.9,89002,12605,57869,18025,14.2,65.4,20.4,91364,12029,55960,23030,13.2,61.5,25.3,97.4,176683,2623,74498,74371,127,71204,48165,15881,25526,1024,5734,22529,6817,8539,1845
14,14114,,,,0,ê_ìﬁêÏåß,â°ïlés ê£íJãÊ,124560,126913,-2353,-1.9,17,7255,45.9,46.1,124560,16525,74652,32972,13.3,60.1,26.6,60889,8361,37880,14415,13.8,62.5,23.8,63671,8164,36772,18557,12.9,57.9,29.2,95.6,122657,1290,50435,50359,76,49560,32933,10796,16500,893,4744,14171,5641,6609,1669
14,14115,,,,0,ê_ìﬁêÏåß,â°ïlés âhãÊ,122171,124866,-2695,-2.2,19,6597,47.2,47.4,122171,15301,70737,35684,12.6,58.1,29.3,59729,7906,35453,16120,13.3,59.6,27.1,62442,7395,35284,19564,11.9,56.7,31.4,95.7,120769,863,50853,50657,196,50345,33854,12966,16534,649,3705,14087,5670,8473,1475
14,14116,,,,0,ê_ìﬁêÏåß,â°ïlés êÚãÊ,154025,155698,-1673,-1.1,24,6532,46.4,46.9,154025,19730,92479,41430,12.8,60.2,27,75460,10228,46417,18538,13.6,61.7,24.7,78565,9502,46062,22892,12.1,58.7,29.2,96,151453,2244,60707,60574,133,58838,41887,14452,21736,916,4783,15059,6474,8616,2053
14,14117,,,,0,ê_ìﬁêÏåß,â°ïlés ê¬ótãÊ,309692,304297,5395,1.8,35,8793,43.1,44,309692,42772,204388,61127,13.9,66.3,19.8,151182,21921,101060,27290,14.6,67.3,18.2,158510,20851,103328,33837,13.2,65.4,21.4,95.4,304622,3004,125344,125144,200,120378,84299,27658,47237,1246,8158,35725,9540,13869,2492
